filename,label,frame_idx,rms,zcr,spectral_centroid,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
Silence - Dataset 2.m4a,silence,60,0.014206229709088802,0.11767578125,2374.4294411309234,-240.34292602539062,98.81398010253906,-19.42319679260254,2.9684195518493652,8.772473335266113,10.165904998779297,-5.8763203620910645,-0.46208423376083374,-6.2676615715026855,7.332262992858887,-4.239429950714111,3.4011549949645996,-0.46968212723731995
Silence - Dataset 2.m4a,silence,61,0.014924103394150734,0.109375,2089.829949364259,-236.70787048339844,112.9713134765625,-9.35682487487793,-1.8675050735473633,6.62638521194458,11.2121000289917,-3.865654706954956,-0.1989603042602539,-10.043061256408691,-0.602486789226532,-10.368141174316406,-5.3200883865356445,-6.657163619995117
Silence - Dataset 2.m4a,silence,62,0.015320848673582077,0.1044921875,2139.4715994983344,-244.71124267578125,111.72442626953125,-8.82766342163086,0.6510211825370789,3.172595977783203,6.24372673034668,-8.260604858398438,-3.08571195602417,-13.440629959106445,-1.5642787218093872,-8.606090545654297,-1.421757698059082,-8.860245704650879
Silence - Dataset 2.m4a,silence,63,0.017122378572821617,0.125,2341.977093864899,-243.4600067138672,102.6593017578125,-14.235538482666016,3.8241512775421143,2.349219560623169,6.168170928955078,-13.36577033996582,-5.257097244262695,-11.276894569396973,1.8054556846618652,-2.4956462383270264,6.974291801452637,-5.496729850769043
Silence - Dataset 2.m4a,silence,64,0.019685618579387665,0.14794921875,2684.919883002158,-198.8682098388672,81.55753326416016,-29.92477035522461,10.799470901489258,-1.6066935062408447,12.200830459594727,-6.905230522155762,1.2092641592025757,-2.723353862762451,5.190417289733887,1.3002560138702393,9.08658504486084,-1.8971372842788696
Silence - Dataset 2.m4a,silence,65,0.022307641804218292,0.16845703125,2747.8181294541296,-168.27684020996094,76.01728820800781,-37.0037841796875,11.531636238098145,0.8976861238479614,19.78083038330078,-2.5919172763824463,4.308925628662109,3.6888904571533203,6.11393928527832,-1.5038812160491943,1.9528716802597046,1.9305987358093262
Silence - Dataset 2.m4a,silence,66,0.023275554180145264,0.1826171875,2722.300291811731,-166.82318115234375,77.8934555053711,-37.97661590576172,9.327848434448242,1.5117253065109253,11.86452579498291,-6.6117730140686035,1.0409555435180664,4.992990016937256,2.0950424671173096,-4.6676788330078125,0.13265007734298706,4.852863311767578
Silence - Dataset 2.m4a,silence,67,0.022911522537469864,0.19873046875,2812.6722335919226,-172.40101623535156,74.4657211303711,-39.0583610534668,1.1521949768066406,0.5740225911140442,4.631446361541748,-8.65153980255127,4.354770183563232,4.588476181030273,0.3458075523376465,-4.880311012268066,6.297186851501465,4.239180564880371
Silence - Dataset 2.m4a,silence,68,0.022908156737685204,0.1728515625,3251.6952151870373,-183.6243896484375,61.529441833496094,-27.287282943725586,-0.6742221713066101,7.753957748413086,9.37228012084961,-4.381669521331787,5.305288314819336,3.157242774963379,3.237292766571045,-6.400914669036865,9.328805923461914,0.31452125310897827
Silence - Dataset 2.m4a,silence,69,0.02345007285475731,0.1376953125,3303.6724195301786,-200.05397033691406,61.371192932128906,-8.669313430786133,9.613077163696289,20.842525482177734,17.07843017578125,4.141265869140625,5.655303955078125,7.119573593139648,11.432077407836914,-7.24634313583374,7.6097002029418945,2.260038137435913
Silence - Dataset 2.m4a,silence,70,0.022198986262083054,0.10400390625,2553.104510516956,-226.80592346191406,79.86271667480469,4.5643463134765625,24.884798049926758,24.379404067993164,18.149999618530273,7.496565818786621,9.995254516601562,4.525631904602051,16.937793731689453,-6.57276725769043,4.010099411010742,3.449392795562744
Silence - Dataset 2.m4a,silence,71,0.019864536821842194,0.07080078125,2048.3246081372486,-270.68450927734375,88.81773376464844,4.754453659057617,36.919944763183594,19.43990707397461,22.0679931640625,7.52177619934082,14.074803352355957,3.615386724472046,15.407529830932617,0.7056826949119568,3.444359302520752,0.13936342298984528
Silence - Dataset 2.m4a,silence,72,0.014912045560777187,0.05908203125,2121.8846006507015,-373.8661193847656,85.52061462402344,5.324179649353027,29.881061553955078,14.380030632019043,24.799571990966797,8.397148132324219,15.737838745117188,4.505823135375977,14.309162139892578,2.2868895530700684,4.20172119140625,-0.2728312313556671
Silence - Dataset 2.m4a,silence,73,0.006454916205257177,0.07080078125,1962.0958192026435,-445.8106994628906,104.59461212158203,15.636068344116211,23.038707733154297,7.546287536621094,17.578601837158203,5.388793468475342,7.909449577331543,2.349518299102783,5.442477226257324,-3.2825446128845215,7.840684413909912,4.112287998199463
Silence - Dataset 2.m4a,silence,74,0.002842898480594158,0.076171875,1878.4514229551955,-472.0245056152344,108.75519561767578,9.060835838317871,28.511932373046875,10.865355491638184,14.971794128417969,5.431178092956543,5.511832237243652,4.957116603851318,2.2214388847351074,-6.996837615966797,4.031373023986816,0.05929630994796753
Silence - Dataset 2.m4a,silence,75,0.0026797030586749315,0.06005859375,2037.877817005448,-445.8334045410156,100.95704650878906,0.7696776390075684,29.485610961914062,13.454292297363281,19.517745971679688,8.908830642700195,9.614675521850586,4.51807975769043,3.8892602920532227,-7.313733100891113,3.0196967124938965,-3.2473244667053223
Silence - Dataset 2.m4a,silence,76,0.0024605817161500454,0.0556640625,1792.2009825366622,-472.310302734375,108.61056518554688,6.89792537689209,32.22658920288086,15.922447204589844,21.75574493408203,5.909640312194824,9.572988510131836,2.1637463569641113,4.6080498695373535,-2.8102307319641113,5.5203399658203125,-0.7875908017158508
Silence - Dataset 2.m4a,silence,77,0.002547644777223468,0.04248046875,1370.4535754081548,-526.0048828125,126.29226684570312,14.705617904663086,40.42317581176758,22.023841857910156,16.330171585083008,-2.4087514877319336,2.0170106887817383,-1.4189718961715698,-0.7273792624473572,-0.8034416437149048,6.617198944091797,-3.6698975563049316
Silence - Dataset 2.m4a,silence,78,0.00218650558963418,0.0322265625,1149.620329755549,-539.2804565429688,134.03277587890625,14.84798812866211,43.80484390258789,26.362274169921875,15.69295883178711,3.2834317684173584,1.0085630416870117,-2.1849005222320557,-3.797403335571289,0.9826074838638306,2.573295831680298,4.814453125
Silence - Dataset 2.m4a,silence,79,0.002120619174093008,0.033203125,1180.2570780887777,-561.6007080078125,131.14329528808594,13.890661239624023,44.962860107421875,27.378864288330078,14.098897933959961,5.934275150299072,2.864022731781006,-3.05332088470459,-5.1120805740356445,-0.6323413848876953,-0.23907971382141113,5.2367048263549805
Silence - Dataset 2.m4a,silence,80,0.002196096582338214,0.03076171875,1002.9220963008624,-587.0795288085938,136.63302612304688,17.12677001953125,49.52241516113281,31.88918113708496,16.2672119140625,8.724979400634766,0.6483769416809082,-3.1837549209594727,-0.27883103489875793,2.7378129959106445,0.6793015003204346,-0.030572354793548584
Silence - Dataset 2.m4a,silence,81,0.0021035342942923307,0.0283203125,842.3225343873836,-591.8081665039062,143.07989501953125,21.381208419799805,48.680885314941406,34.20561218261719,21.003326416015625,12.716341018676758,-1.101570963859558,-4.897019386291504,-2.483891487121582,1.8336119651794434,-1.2617497444152832,1.0480600595474243
Silence - Dataset 2.m4a,silence,82,0.016873911023139954,0.02783203125,923.6262845817482,-479.6152038574219,159.50064086914062,9.657535552978516,40.931461334228516,36.95510482788086,10.613122940063477,-6.606136322021484,-11.991081237792969,-14.50658893585205,-0.798919677734375,-8.773313522338867,1.34725821018219,-6.308353424072266
Silence - Dataset 2.m4a,silence,83,0.019869040697813034,0.0302734375,736.1051974515141,-362.0863952636719,164.5972900390625,27.457199096679688,40.621734619140625,36.64873123168945,14.989386558532715,-2.5964512825012207,-5.468692779541016,-10.68634033203125,-0.09340151399374008,-7.659818649291992,2.310548782348633,-6.89482307434082
Silence - Dataset 2.m4a,silence,84,0.02167893387377262,0.03125,1240.4999448984895,-315.67132568359375,128.8684539794922,53.870330810546875,26.66443634033203,26.460403442382812,17.397323608398438,3.4944584369659424,1.571762204170227,-1.824159860610962,0.6324597001075745,-6.633544445037842,2.5915822982788086,-4.7843098640441895
Silence - Dataset 2.m4a,silence,85,0.021960819140076637,0.05078125,2260.622088532597,-332.0090026855469,88.0988540649414,49.297855377197266,17.326942443847656,17.05267333984375,18.306793212890625,6.0948381423950195,8.780674934387207,9.095366477966309,13.37225341796875,1.179398536682129,13.003006935119629,3.7879743576049805
Silence - Dataset 2.m4a,silence,86,0.014362909831106663,0.08544921875,2648.087005128831,-394.8123474121094,63.23537826538086,51.34123229980469,24.93613052368164,25.531452178955078,27.428239822387695,8.50808048248291,6.529193878173828,9.84351634979248,14.150988578796387,3.077117681503296,11.087667465209961,5.431368827819824
Silence - Dataset 2.m4a,silence,87,0.009877795353531837,0.13818359375,3290.1125222320175,-423.7784423828125,56.964141845703125,61.1724967956543,28.269163131713867,21.37729263305664,28.024961471557617,5.395115375518799,4.505282878875732,1.3326516151428223,1.9011720418930054,-1.903982162475586,5.12436580657959,0.8165849447250366
Silence - Dataset 2.m4a,silence,88,0.004805363714694977,0.1806640625,4124.880511174682,-426.1460266113281,44.56202697753906,62.49986267089844,24.601802825927734,12.001691818237305,24.479618072509766,9.606489181518555,8.499679565429688,3.126892566680908,9.417190551757812,-4.817253112792969,2.117670774459839,-8.372084617614746
Silence - Dataset 2.m4a,silence,89,0.0033931569196283817,0.208984375,4238.363516382182,-429.5098876953125,43.18999099731445,57.794227600097656,20.104135513305664,11.243976593017578,27.590444564819336,14.365626335144043,7.02264404296875,0.8594512343406677,7.917153358459473,-10.48088550567627,-2.9334092140197754,-9.735540390014648
Silence - Dataset 2.m4a,silence,90,0.0028869120869785547,0.2216796875,3852.8331068634134,-431.2744445800781,50.42671203613281,46.68663024902344,21.67044448852539,15.707540512084961,28.32251739501953,13.486083984375,6.931242942810059,0.23060715198516846,3.4157662391662598,-12.570821762084961,-6.458512783050537,-6.909700393676758
Silence - Dataset 2.m4a,silence,91,0.0029370032716542482,0.18994140625,3876.992387714992,-420.2839050292969,51.38241195678711,40.082115173339844,19.958324432373047,15.212876319885254,25.713489532470703,7.780194282531738,8.807634353637695,-5.1739373207092285,1.9255173206329346,-5.557809829711914,-6.147480010986328,-5.399703502655029
Silence - Dataset 2.m4a,silence,92,0.0029555116780102253,0.197265625,3920.106491869315,-415.5320739746094,48.0887336730957,36.83479309082031,21.936012268066406,16.170482635498047,25.092472076416016,5.858520984649658,9.44970703125,-8.113773345947266,1.0033788681030273,-3.0517044067382812,-3.659268856048584,-1.8892091512680054
Silence - Dataset 2.m4a,silence,93,0.002880999818444252,0.1953125,3868.563337627096,-414.2730712890625,46.63176727294922,37.1966552734375,26.585037231445312,24.430959701538086,23.994586944580078,0.9815424680709839,7.735837936401367,-7.8014116287231445,1.4973008632659912,-4.778383731842041,0.24917399883270264,0.7506614923477173
Silence - Dataset 2.m4a,silence,94,0.00282448367215693,0.181640625,3986.5451021842855,-421.45306396484375,44.273521423339844,31.515846252441406,25.396854400634766,32.60785675048828,23.062597274780273,-1.9975943565368652,2.341721534729004,-10.002676963806152,4.9824934005737305,-1.979390263557434,3.9160361289978027,-1.925037145614624
Silence - Dataset 2.m4a,silence,95,0.0024654243607074022,0.19091796875,3767.0832309771313,-431.68280029296875,55.91862487792969,29.839584350585938,18.51641082763672,30.589691162109375,20.781307220458984,-3.2069859504699707,1.4835822582244873,-8.225282669067383,3.6957759857177734,-8.158777236938477,1.5800220966339111,-5.992238521575928
Silence - Dataset 2.m4a,silence,96,0.0021589365787804127,0.17431640625,3577.602001005451,-437.2826843261719,60.04315185546875,26.882898330688477,17.01723861694336,23.515033721923828,19.419147491455078,0.2873362898826599,1.8847172260284424,-2.9426074028015137,0.7643808126449585,-10.11796760559082,-3.236785888671875,-4.461198806762695
Silence - Dataset 2.m4a,silence,97,0.0019747684709727764,0.17041015625,3638.561720042595,-436.0586853027344,57.31828308105469,20.21796989440918,18.80231475830078,20.344161987304688,18.114696502685547,3.4865779876708984,2.947388172149658,3.2950687408447266,-1.4997069835662842,-6.541189193725586,0.9207361936569214,-5.128535270690918
Silence - Dataset 2.m4a,silence,98,0.001872207853011787,0.17041015625,3465.6482930677234,-435.36181640625,61.027610778808594,15.415949821472168,21.739891052246094,12.949556350708008,12.487276077270508,3.5658135414123535,5.681550025939941,3.897484302520752,-0.885178804397583,-2.9871983528137207,3.5448575019836426,-3.5736255645751953
Silence - Dataset 2.m4a,silence,99,0.002268084790557623,0.1513671875,3298.2943508504586,-441.4891662597656,67.15493774414062,17.680227279663086,22.698486328125,9.627147674560547,11.890045166015625,0.06472373008728027,9.663809776306152,1.7231991291046143,-0.5721073746681213,-3.7209393978118896,5.120412826538086,-2.8080520629882812
Silence - Dataset 2.m4a,silence,100,0.006083467975258827,0.12646484375,2794.9562877980297,-427.38330078125,79.3216552734375,21.94245719909668,25.20584487915039,10.591341018676758,15.737107276916504,0.7464339137077332,8.103702545166016,-0.12676306068897247,4.7935380935668945,-2.599493980407715,11.000734329223633,-0.924738883972168
Silence - Dataset 2.m4a,silence,101,0.007048830855637789,0.08642578125,1828.7008146793626,-408.66497802734375,92.71583557128906,34.67387771606445,38.771427154541016,16.148984909057617,24.144804000854492,8.013435363769531,12.396883964538574,1.924445390701294,7.3414483070373535,0.425590455532074,8.244003295898438,-4.347500801086426
Silence - Dataset 2.m4a,silence,102,0.007170661818236113,0.0771484375,1703.4532815293321,-407.6680603027344,91.46432495117188,38.46666717529297,43.912113189697266,17.836862564086914,24.91287612915039,13.990662574768066,15.620144844055176,2.0626022815704346,4.621488094329834,-1.9441230297088623,5.3795294761657715,-6.095765113830566
Silence - Dataset 2.m4a,silence,103,0.007653477136045694,0.07861328125,2489.6240950688752,-410.7446594238281,81.56217956542969,34.19788360595703,30.091068267822266,12.060935974121094,19.614486694335938,3.9507172107696533,9.9559907913208,3.7468295097351074,7.51350212097168,1.8502674102783203,4.951816558837891,-1.3619061708450317
Silence - Dataset 2.m4a,silence,104,0.005781174637377262,0.0888671875,3006.9179341164768,-387.78704833984375,73.91632080078125,34.82368469238281,18.482412338256836,12.311544418334961,23.00135040283203,-0.1298811435699463,1.2265647649765015,1.7545973062515259,5.302351951599121,-1.7942619323730469,5.4890217781066895,-2.6387598514556885
Silence - Dataset 2.m4a,silence,105,0.004950400907546282,0.10791015625,2809.459326312129,-376.0354309082031,78.75003051757812,37.221290588378906,21.033842086791992,17.658212661743164,22.306743621826172,5.1130475997924805,3.4380996227264404,-3.376755714416504,0.08301383256912231,-11.558099746704102,0.1347440481185913,-4.950807094573975
Silence - Dataset 2.m4a,silence,106,0.005371115170419216,0.12158203125,3129.663577669179,-383.7798767089844,71.57168579101562,39.75105285644531,18.674978256225586,14.700496673583984,20.86898422241211,6.286655902862549,7.119820594787598,-3.350449562072754,0.3474654257297516,-11.88072395324707,-0.2640719413757324,-3.7879724502563477
Silence - Dataset 2.m4a,silence,107,0.004931801464408636,0.13623046875,3718.0209110717915,-377.41607666015625,58.022010803222656,43.3028564453125,19.65567398071289,16.447118759155273,20.385452270507812,-1.266540765762329,9.038752555847168,-0.6352309584617615,0.0027059614658355713,-10.173477172851562,-0.33289653062820435,-2.312407970428467
Silence - Dataset 2.m4a,silence,108,0.004595213104039431,0.15673828125,3678.802272831301,-371.2720031738281,55.06871795654297,44.42579650878906,27.358917236328125,22.855186462402344,18.377365112304688,-2.42295503616333,-0.9556201100349426,-7.872304916381836,0.735933244228363,-9.42841911315918,-2.78359055519104,-4.099320888519287
Silence - Dataset 2.m4a,silence,109,0.004900229163467884,0.166015625,3610.713610324112,-368.4040832519531,60.359657287597656,33.616729736328125,19.349205017089844,16.697914123535156,15.639044761657715,-0.5215994119644165,-6.051811218261719,-11.085100173950195,-1.4704068899154663,-9.718393325805664,-3.3792617321014404,-6.943653106689453
Silence - Dataset 2.m4a,silence,110,0.005489639472216368,0.1728515625,3296.098710666326,-337.1053771972656,70.65756225585938,11.674763679504395,11.516611099243164,5.792651176452637,4.394269943237305,-0.5787357091903687,-2.5649516582489014,-1.3601057529449463,3.063528060913086,-0.2778722643852234,1.5542428493499756,0.08808702230453491
Silence - Dataset 2.m4a,silence,111,0.006747933570295572,0.17919921875,3084.5046597970677,-299.44775390625,74.4181137084961,0.05618178844451904,7.89704704284668,-1.837557077407837,-7.110908031463623,-3.9197278022766113,-0.06975404173135757,4.251338005065918,3.1288833618164062,2.878507137298584,3.6346850395202637,4.442111015319824
Silence - Dataset 2.m4a,silence,112,0.013582952320575714,0.162109375,3272.503488433639,-273.09893798828125,66.99970245361328,-5.324800491333008,8.68521785736084,2.4200668334960938,1.3622690439224243,-3.4114227294921875,-1.8154637813568115,-2.763417959213257,2.3414382934570312,-3.459049940109253,3.923804998397827,1.0759973526000977
Silence - Dataset 2.m4a,silence,113,0.023577915504574776,0.14697265625,2905.6232651560467,-224.89382934570312,75.06543731689453,-9.116870880126953,5.845707416534424,-4.536452293395996,0.897299587726593,-8.4430513381958,-1.9969565868377686,-6.179737091064453,3.280850410461426,0.0719536542892456,14.647216796875,9.112430572509766
Silence - Dataset 2.m4a,silence,114,0.0352352038025856,0.12158203125,2348.4189526267455,-174.1629638671875,92.84263610839844,-17.559093475341797,-2.2868213653564453,-18.106918334960938,-10.364706039428711,-14.517537117004395,-0.4178689122200012,3.6838128566741943,17.459754943847656,11.462949752807617,19.959487915039062,7.498617172241211
Silence - Dataset 2.m4a,silence,115,0.04133730009198189,0.1123046875,2238.538676858023,-136.69558715820312,97.7530517578125,-32.89862060546875,-2.8665452003479004,-29.274925231933594,-13.625988006591797,-6.300134658813477,7.715716361999512,12.673883438110352,18.84423065185547,2.555048942565918,0.6429702639579773,-5.614689350128174
Silence - Dataset 2.m4a,silence,116,0.04297046735882759,0.119140625,2417.0718915127136,-122.69285583496094,89.31349182128906,-41.28428649902344,-7.113016128540039,-28.323623657226562,-10.881738662719727,3.131525754928589,10.89943790435791,4.839419364929199,8.736113548278809,-3.5410635471343994,-1.2206246852874756,-4.70688533782959
Silence - Dataset 2.m4a,silence,117,0.0396994948387146,0.1181640625,2393.206497131309,-137.92662048339844,92.39602661132812,-38.330177307128906,-8.840154647827148,-22.11611557006836,-15.740437507629395,-2.607893943786621,3.8675053119659424,0.043616414070129395,7.405139446258545,0.4668312072753906,11.61690902709961,1.3605667352676392
Silence - Dataset 2.m4a,silence,118,0.02984204702079296,0.115234375,2351.3995626003407,-172.79373168945312,97.76408386230469,-31.77043342590332,-3.8139002323150635,-12.52109146118164,-16.39109230041504,-10.591115951538086,-2.6299901008605957,-2.2482943534851074,3.8475089073181152,-3.9841208457946777,10.748842239379883,2.4188687801361084
Silence - Dataset 2.m4a,silence,119,0.020179057493805885,0.1005859375,2154.8528128314197,-241.89205932617188,108.30359649658203,-17.819087982177734,6.13188362121582,-7.3169846534729,-7.3597211837768555,-8.852169036865234,0.01625913381576538,-5.4805121421813965,4.857975959777832,-1.451669692993164,9.998218536376953,0.45119011402130127
Silence - Dataset 2.m4a,silence,120,0.0114003736525774,0.08251953125,2326.7861944122355,-334.53289794921875,100.0810546875,6.807035446166992,19.64407730102539,-1.2891091108322144,14.295419692993164,-1.7790305614471436,-1.057948112487793,-14.861413955688477,0.6668232679367065,2.761427402496338,5.356466293334961,-9.64251708984375
Silence - Dataset 2.m4a,silence,121,0.004819624591618776,0.07275390625,2068.942924434542,-411.0140075683594,107.0216064453125,26.34095001220703,20.344900131225586,7.037111282348633,14.175102233886719,0.7008616924285889,-0.8643878102302551,-8.956743240356445,1.5118536949157715,0.1284044235944748,2.4125471115112305,-8.275897979736328
Silence - Dataset 2.m4a,silence,122,0.003336919704452157,0.056640625,1730.1711998485823,-468.7623291015625,111.90164184570312,31.029808044433594,31.929616928100586,18.55580711364746,12.545085906982422,1.1292093992233276,-1.7578325271606445,0.32087406516075134,1.6845157146453857,-2.8375027179718018,-3.3251519203186035,-7.331026077270508
Silence - Dataset 2.m4a,silence,123,0.0028380595613271,0.0400390625,1651.8738311238303,-507.4775390625,114.47914123535156,24.887584686279297,36.63627624511719,16.44626808166504,11.971795082092285,3.194462537765503,-1.5178276300430298,0.10401204973459244,1.2110798358917236,1.3010503053665161,3.5368871688842773,-1.6947013139724731
Silence - Dataset 2.m4a,silence,124,0.002234118292108178,0.03662109375,1431.1308145493178,-535.0779418945312,122.55030822753906,27.991321563720703,39.42930603027344,16.662416458129883,12.625631332397461,1.794478416442871,-3.325855255126953,-7.078015327453613,1.8830918073654175,3.133122444152832,5.465310573577881,2.247908115386963
Silence - Dataset 2.m4a,silence,125,0.002131015295162797,0.03125,1163.8773706707095,-557.5697631835938,130.26123046875,29.9958438873291,47.034461975097656,21.286026000976562,10.49245834350586,-0.8653585314750671,-2.3990628719329834,-1.063078761100769,9.416852951049805,4.803764820098877,4.369866847991943,2.604884147644043
Silence - Dataset 2.m4a,silence,126,0.0023758476600050926,0.02783203125,1100.7043212378921,-569.4510498046875,132.60064697265625,28.280540466308594,47.434837341308594,19.76171112060547,9.366907119750977,0.7075150012969971,-1.6123536825180054,1.7546135187149048,12.09041976928711,6.281489372253418,3.307448387145996,4.955147743225098
Silence - Dataset 2.m4a,silence,127,0.0023371439892798662,0.02587890625,1006.8366569184474,-565.5648193359375,132.8640594482422,24.533578872680664,49.223114013671875,23.99456787109375,14.05195426940918,6.930415630340576,4.964242935180664,0.22413784265518188,11.12043571472168,1.9428808689117432,1.56490159034729,6.86549186706543
Silence - Dataset 2.m4a,silence,128,0.0028407603967934847,0.02392578125,968.2542360063283,-548.1809692382812,147.23643493652344,20.84734535217285,38.24617004394531,18.083839416503906,12.195418357849121,8.524134635925293,9.993866920471191,-6.105922222137451,-3.386751651763916,-4.283508777618408,4.331684112548828,16.373762130737305
Silence - Dataset 2.m4a,silence,129,0.0033308726269751787,0.04248046875,1007.6687420227319,-496.29278564453125,165.66720581054688,-0.09595966339111328,28.741863250732422,3.504960298538208,7.0160980224609375,2.8781557083129883,8.484418869018555,-8.650266647338867,-21.788902282714844,-5.183531284332275,7.982085227966309,10.20521354675293
Silence - Dataset 2.m4a,silence,130,0.0036129318177700043,0.05810546875,1744.60376694875,-413.3837585449219,135.4481201171875,-42.58576202392578,39.54203414916992,-5.961114406585693,10.852662086486816,-5.617463111877441,8.807738304138184,-11.469318389892578,-26.294227600097656,-1.235878586769104,14.368902206420898,4.15936279296875
Silence - Dataset 2.m4a,silence,131,0.004061420913785696,0.06689453125,1835.2818717263867,-392.23492431640625,128.08636474609375,-47.74544906616211,41.37797927856445,3.08091139793396,16.188804626464844,-8.637310028076172,9.216732025146484,-11.503599166870117,-18.593570709228516,0.9532631635665894,10.378458023071289,3.5865254402160645
Silence - Dataset 2.m4a,silence,132,0.00414285808801651,0.068359375,1611.0860392010761,-425.0127868652344,130.58441162109375,-37.886810302734375,46.94221496582031,13.584534645080566,20.210918426513672,-8.314867973327637,10.849943161010742,-7.566768646240234,-9.353158950805664,0.03877539187669754,4.509675025939941,6.102906703948975
Silence - Dataset 2.m4a,silence,133,0.0044130729511380196,0.05029296875,1312.7736558082645,-457.84698486328125,135.2943572998047,-16.264318466186523,48.444969177246094,19.99793243408203,24.006366729736328,-5.568368911743164,7.475809097290039,-5.685498237609863,-7.164555072784424,-2.3646655082702637,3.181779623031616,8.638031005859375
Silence - Dataset 2.m4a,silence,134,0.0042455922812223434,0.04150390625,1165.514206795973,-474.574462890625,137.11602783203125,-1.7117948532104492,44.74498748779297,20.15233612060547,21.636199951171875,-4.399860382080078,7.6548075675964355,0.7697292566299438,-0.08382540941238403,-1.1443575620651245,0.5164355039596558,7.372797966003418
Silence - Dataset 2.m4a,silence,135,0.006211957894265652,0.0576171875,1200.600040165847,-477.53857421875,134.15185546875,4.125328540802002,48.95813751220703,24.00423812866211,17.961320877075195,-7.763696670532227,5.095097541809082,-5.854693412780762,0.32404911518096924,-8.418745040893555,-5.593825817108154,8.73661994934082
Silence - Dataset 2.m4a,silence,136,0.007022629491984844,0.0810546875,2157.018688392797,-344.7691955566406,104.01949310302734,-55.79603958129883,35.83945083618164,22.976829528808594,26.67865753173828,-19.406532287597656,6.7029314041137695,-14.042734146118164,-4.9955644607543945,-11.917802810668945,-3.9974100589752197,7.424924373626709
Silence - Dataset 2.m4a,silence,137,0.006847725715488195,0.10693359375,2246.062693136373,-301.0805358886719,95.54158020019531,-69.57633972167969,24.90105438232422,17.069629669189453,28.067562103271484,-17.124004364013672,4.682239532470703,-14.715003967285156,-1.9827117919921875,-7.64918327331543,0.39671891927719116,8.526751518249512
Silence - Dataset 2.m4a,silence,138,0.006768996361643076,0.1279296875,2156.266091530661,-338.1916809082031,100.97805786132812,-61.42579650878906,19.62228012084961,13.415974617004395,27.583999633789062,-11.011590957641602,3.0138139724731445,-9.518516540527344,2.710968494415283,-3.879082679748535,5.495508670806885,7.007211685180664
Silence - Dataset 2.m4a,silence,139,0.004724724218249321,0.1181640625,2084.1257945998623,-395.60516357421875,107.42959594726562,-39.35935974121094,24.515430450439453,15.68820858001709,20.86009407043457,-9.738388061523438,1.2848446369171143,-7.921303749084473,2.913095712661743,-4.255646228790283,5.405830383300781,4.370832443237305
Silence - Dataset 2.m4a,silence,140,0.0030068315099924803,0.10107421875,1962.7300375969176,-440.3310241699219,106.9721908569336,-25.68634605407715,33.622711181640625,21.865520477294922,20.262691497802734,-4.630894660949707,5.879281044006348,-5.909314155578613,3.4354724884033203,0.08644431829452515,5.189518928527832,6.793347358703613
Silence - Dataset 2.m4a,silence,141,0.0027028294280171394,0.072265625,1737.1869737607212,-472.5293273925781,109.71949005126953,-15.363828659057617,48.30241394042969,31.8863525390625,21.86819076538086,-6.978652000427246,3.2665491104125977,-3.9357802867889404,2.7028355598449707,-0.17489664256572723,3.4844722747802734,7.755316734313965
Silence - Dataset 2.m4a,silence,142,0.002598062390461564,0.04833984375,1571.9272798060922,-493.643310546875,109.58065795898438,-7.567165374755859,58.373355865478516,37.8988037109375,26.04991912841797,-6.534130573272705,-2.8089840412139893,-8.001651763916016,2.621589422225952,-3.116525888442993,-1.6358652114868164,12.144466400146484
Silence - Dataset 2.m4a,silence,143,0.0023923346307128668,0.04443359375,1543.1462342698264,-511.9902648925781,107.12689208984375,-5.39314603805542,62.185935974121094,39.31694030761719,26.392189025878906,-8.099393844604492,-5.6566572189331055,-12.718659400939941,-1.3585916757583618,-2.0781257152557373,4.207530975341797,16.342697143554688
Silence - Dataset 2.m4a,silence,144,0.002395842457190156,0.033203125,1516.5235785944724,-527.9421997070312,110.4923095703125,-5.525816440582275,57.41609191894531,37.234642028808594,23.072586059570312,-9.052896499633789,-7.531163215637207,-7.955896377563477,0.1883765459060669,-0.2686588764190674,3.6799590587615967,11.85926628112793
Silence - Dataset 2.m4a,silence,145,0.0020715005230158567,0.03955078125,1388.6570031044312,-538.9540405273438,114.25732421875,-1.96412193775177,57.97362518310547,36.27116394042969,22.355411529541016,-5.308750629425049,-2.6552340984344482,-2.9689548015594482,3.9295780658721924,-0.22064167261123657,-0.10874304175376892,8.353617668151855
Silence - Dataset 2.m4a,silence,146,0.0019780427683144808,0.044921875,1396.7611312882182,-547.620849609375,112.07539367675781,3.5370614528656006,61.058631896972656,33.034454345703125,22.024032592773438,-8.124302864074707,-1.1126513481140137,-0.6242712736129761,1.4032447338104248,-3.078522205352783,-2.1939048767089844,3.0195088386535645
Silence - Dataset 2.m4a,silence,147,0.0018931705271825194,0.05029296875,1606.2749680446302,-536.7700805664062,104.1031723022461,6.658065319061279,62.2005729675293,25.9028377532959,23.673690795898438,-11.96316146850586,-2.57962703704834,-6.907026767730713,2.9579355716705322,-5.29127836227417,-1.8224035501480103,-0.3516905605792999
